,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
3709,1,0,0.792,1,0,1,23,,
1006,1,1,0.67,1,0,1,37,78.53333333333333,1.0
1019,1,0,0.804,1,0,1,25,79.56255707762557,1.0
815,1,0,0.39,1,0,0,41,20.0,0.0
4086,1,0,0.274,1,0,1,51,20.0,0.0
1806,1,0,0.0,0,0,0,25,,
336,1,0,0.348,1,0,1,24,20.0,0.0
1033,1,0,0.638,1,0,1,29,,
1413,1,0,0.512,1,0,0,29,81.41095890410959,1.0
204,1,0,0.62,1,0,1,31,20.0,0.0
2428,1,0,0.402,1,0,1,28,79.81461187214612,1.0
1523,1,0,0.538,1,0,0,40,20.0,0.0
2380,1,0,0.704,1,0,1,49,80.67579908675799,1.0
4426,1,0,0.566,1,0,1,54,,
4315,1,0,0.412,1,0,1,35,20.0,0.0
3395,1,0,0.628,1,0,1,33,84.4986301369863,1.0
1026,0,0,0.43,1,0,1,29,79.58356164383562,1.0
46,1,0,0.21,1,0,1,24,20.0,0.0
4104,1,0,0.384,1,0,1,29,20.0,0.0
1503,1,0,0.44,1,0,1,27,20.0,0.0
786,1,0,0.308,1,0,1,55,20.0,0.0
164,1,0,0.728,1,0,1,28,,
3870,1,0,0.464,1,0,1,43,78.40261910915828,1.0
29,1,0,0.552,1,0,1,28,,
2261,0,0,0.286,1,0,0,54,20.0,0.0
2747,0,1,0.286,1,0,1,26,20.0,0.0
3300,1,0,0.382,1,0,1,35,20.0,0.0
1024,1,0,0.286,1,0,1,50,,
3623,1,0,0.56,1,0,1,38,80.61278538812786,1.0
3829,1,0,0.428,1,0,1,32,,
4147,1,0,0.45,1,0,1,30,84.58264840182649,1.0
3376,0,0,0.562,1,0,1,42,80.04668471276625,1.0
3642,0,0,0.828,1,0,1,59,81.41095890410959,1.0
2492,0,0,0.548,1,0,1,27,83.70045662100456,1.0
3176,1,0,0.706,1,0,1,23,,
3231,1,0,0.286,1,0,1,23,82.44018264840183,1.0
4480,1,0,0.536,1,0,1,24,80.59178082191781,1.0
2539,1,0,0.338,1,0,1,34,20.0,0.0
2770,1,0,0.416,1,0,1,27,,
2163,1,0,0.0,0,0,0,30,,
474,1,1,0.838,1,0,1,53,80.61278538812786,1.0
1233,1,0,0.678,1,0,1,23,82.35616438356165,1.0
1782,0,0,0.882,1,0,1,54,84.12054794520549,1.0
2889,1,0,0.432,1,0,1,43,20.0,0.0
2126,1,0,0.328,1,0,1,24,20.0,0.0
1988,1,0,0.678,1,0,1,45,,
2283,1,0,0.286,1,0,0,25,80.75981735159817,1.0
4242,1,0,0.426,1,0,1,41,20.0,0.0
2125,1,0,0.322,1,0,1,33,20.0,0.0
3861,0,0,0.796,1,0,1,55,80.59178082191781,1.0
3167,1,0,0.29,1,0,1,48,20.0,0.0
2212,1,0,0.328,1,0,1,39,20.0,0.0
1692,0,1,0.7,1,0,1,50,20.0,0.0
2780,1,0,0.756,1,0,1,22,,
1796,1,0,0.376,1,0,1,33,20.0,0.0
1657,0,1,0.502,1,0,1,23,79.47853881278539,1.0
2234,1,0,0.326,1,0,1,43,20.0,0.0
2000,1,0,0.66,1,0,1,32,82.12511415525114,1.0
1683,1,0,0.376,1,0,1,41,20.0,0.0
1870,0,0,0.408,1,0,0,40,,
2338,1,0,0.286,1,0,1,36,20.0,0.0
249,1,0,0.0,0,0,0,48,,
2181,1,0,0.534,1,0,1,25,,
4065,0,1,0.534,1,0,1,22,83.42739726027398,1.0
1133,1,0,0.322,1,0,1,41,20.0,0.0
1648,1,0,0.754,1,0,1,27,65.49642714091165,0.0
3419,1,0,0.414,1,0,1,25,83.09132420091325,1.0
413,1,0,0.56,1,0,1,23,83.46940639269407,1.0
1455,0,0,0.0,0,0,0,19,,
805,1,0,0.0,0,0,0,64,,
2438,1,0,0.508,1,0,1,36,83.32237442922374,1.0
3454,1,0,0.322,1,0,1,31,20.0,0.0
276,0,0,0.316,1,0,0,24,20.0,0.0
804,1,0,0.384,1,0,1,44,20.0,0.0
1576,1,0,0.58,1,0,1,49,82.14611872146119,1.0
638,1,0,0.484,1,0,1,38,,
2298,1,0,0.484,1,0,1,22,66.51754649738278,0.0
2022,1,0,0.494,1,0,1,29,82.08310502283105,1.0
3272,1,0,0.612,1,0,1,32,81.47397260273972,1.0
2614,1,0,0.404,1,0,1,30,20.0,0.0
4145,1,0,0.456,1,0,1,40,85.48584474885845,1.0
2038,1,0,0.262,1,0,1,45,20.0,0.0
2965,1,0,0.286,1,0,1,20,,
2638,1,0,0.676,1,0,1,25,,
4377,1,0,0.528,1,0,1,39,84.30958904109589,1.0
3139,1,0,0.444,1,0,0,26,,
3932,1,0,0.0,0,0,0,47,,
3254,1,0,0.47,1,0,1,23,83.11232876712329,1.0
880,1,0,0.202,1,0,1,31,20.0,0.0
1193,0,1,0.666,1,0,1,35,81.05388127853881,1.0
862,1,0,0.384,1,0,1,50,20.0,0.0
2458,1,0,0.54,1,0,1,42,,
1567,1,0,0.474,1,0,0,35,37.292865296803654,0.0
965,1,0,0.346,1,0,1,42,78.95502283105023,1.0
1195,1,0,0.0,0,0,0,34,,
1323,1,0,0.884,1,0,1,57,80.9068493150685,1.0
4518,0,1,0.376,1,0,1,66,,
1950,1,0,0.612,1,0,1,26,53.91526595088239,0.0
1926,1,0,0.286,1,0,1,21,20.0,0.0
4542,1,0,0.704,1,0,1,29,81.61166309071905,1.0
3916,1,0,0.368,1,0,1,31,80.82283105022832,1.0
401,1,0,0.622,1,0,1,24,,
3066,0,0,0.38,1,0,1,33,78.61735159817351,1.0
2775,1,0,0.37,1,0,1,23,20.0,0.0
2519,1,0,0.0,0,0,0,28,,
1521,1,0,0.206,1,0,1,23,20.0,0.0
819,1,0,0.276,1,0,1,26,77.98721461187215,1.0
2819,1,0,0.358,1,0,1,33,20.0,0.0
303,1,0,0.716,1,0,1,23,82.88127853881278,1.0
4547,1,0,0.266,1,0,1,48,20.0,0.0
1182,1,1,0.424,1,0,1,35,20.0,0.0
4197,1,1,0.676,1,0,1,54,,
4437,1,0,0.286,1,0,1,21,82.14611872146119,1.0
1379,1,0,0.544,1,0,1,22,78.55433789954338,1.0
425,0,1,0.336,1,0,1,28,20.0,0.0
1544,1,0,0.202,1,0,0,30,20.0,0.0
2947,1,0,0.43,1,0,1,38,20.0,0.0
2944,0,1,0.286,1,0,1,48,,
329,1,0,0.338,1,0,0,20,20.0,0.0
1773,1,0,0.404,1,0,1,52,20.0,0.0
406,1,0,0.756,1,0,1,29,78.07123287671233,1.0
3152,1,0,0.302,1,0,1,30,20.0,0.0
2476,1,0,0.356,1,0,0,33,,
4234,1,0,0.516,1,0,1,32,,
3388,1,0,0.77,1,0,1,22,78.89041095890411,1.0
2508,1,0,0.396,1,0,1,38,,
1406,0,0,0.286,1,0,1,38,20.0,0.0
3218,1,0,0.38,1,0,1,22,79.0416159309995,1.0
3421,1,0,0.674,1,0,1,45,79.1634703196347,1.0
2694,0,0,0.492,1,0,1,58,83.5324200913242,1.0
1767,1,0,0.296,1,0,1,25,20.0,0.0
1248,1,0,0.618,1,0,1,20,79.10245367162376,1.0
926,1,0,0.452,1,0,1,25,,
3261,1,0,0.37,1,0,1,32,20.0,0.0
840,1,0,0.0,0,0,0,31,,
1389,1,0,0.392,1,0,0,43,20.0,0.0
3521,1,0,0.472,1,0,1,27,84.07853881278538,1.0
3295,1,0,0.2,1,0,1,35,20.0,0.0
3522,1,0,0.562,1,0,1,26,,
3944,1,0,0.28,1,0,1,37,20.0,0.0
1060,1,0,0.264,1,0,1,32,20.0,0.0
2381,1,0,0.292,1,0,0,39,77.65114155251142,1.0
3601,1,0,0.286,1,0,0,20,20.0,0.0
878,1,0,0.392,1,0,1,65,,
519,1,0,0.0,0,0,0,30,20.0,0.0
321,1,0,0.0,0,0,0,25,,
1495,1,0,0.766,1,0,1,26,77.86118721461187,1.0
4339,0,1,0.75,1,0,1,30,,
635,1,0,0.612,1,0,1,20,80.20287502113986,1.0
4219,1,0,0.286,1,0,0,41,20.0,0.0
3524,1,0,0.286,1,0,1,23,,
59,1,0,0.576,1,0,1,22,77.10502283105023,1.0
2254,1,0,0.244,1,0,1,25,20.0,0.0
3812,1,0,0.442,1,0,1,34,73.12041364491002,0.0
1461,1,0,0.0,0,0,0,52,,
2641,1,0,0.384,1,0,1,28,20.0,0.0
2571,1,0,0.47,1,0,1,34,,
2030,0,0,0.3,1,0,1,53,20.0,0.0
4241,1,0,0.396,1,0,0,34,20.0,0.0
2996,1,1,0.358,1,0,1,36,20.0,0.0
3926,1,0,0.38,1,0,1,27,20.0,0.0
1094,0,0,0.404,1,0,1,42,20.0,0.0
3039,1,0,0.372,1,0,1,19,,
3577,1,0,0.0,0,0,0,35,,
3783,0,0,0.56,1,0,1,42,20.0,0.0
459,0,1,0.376,1,0,1,23,20.0,0.0
2152,0,1,0.524,1,0,1,34,,
3263,1,0,0.372,1,0,1,35,20.0,0.0
2733,1,0,0.388,1,0,0,52,20.0,0.0
179,1,0,0.21,1,0,0,44,20.0,0.0
3464,1,0,0.628,1,0,1,29,77.42009132420091,1.0
2525,1,0,0.67,1,0,1,52,79.60456621004566,1.0
824,1,0,0.644,1,0,1,21,78.17625570776255,1.0
912,1,0,0.356,1,0,1,31,,
1800,1,0,0.416,1,0,0,52,20.0,0.0
1672,1,0,0.372,1,0,1,54,20.0,0.0
2833,1,0,0.286,1,0,1,33,,
4428,1,0,0.65,1,0,1,24,,
1543,1,0,0.402,1,0,1,43,,
376,1,0,0.286,1,0,1,43,20.0,0.0
1080,1,0,0.574,1,0,1,21,82.88127853881278,1.0
2128,1,0,0.436,1,0,1,25,79.94063926940639,1.0
154,1,0,0.428,1,0,1,37,20.0,0.0
1701,0,0,0.508,1,0,1,38,,
4303,1,0,0.718,1,0,1,57,20.0,0.0
1241,0,1,0.372,1,0,0,33,20.0,0.0
1286,1,0,0.662,1,0,1,38,,
909,1,0,0.53,1,0,1,53,79.94063926940639,1.0
1866,1,0,0.502,1,0,1,49,,
1382,1,0,0.574,1,0,1,27,77.2730593607306,1.0
360,1,0,0.316,1,0,1,33,20.0,0.0
2514,1,0,0.676,1,0,1,27,81.17990867579908,1.0
3619,1,0,0.432,1,0,1,22,,
3864,1,0,0.24,1,0,0,25,20.0,0.0
2933,1,0,0.394,1,0,1,30,79.75159817351599,1.0
2517,1,0,0.0,0,0,0,22,,
2561,1,0,0.0,0,0,0,34,,
392,1,0,0.222,1,0,1,41,20.0,0.0
1445,1,0,0.316,1,0,1,28,20.0,0.0
663,1,0,0.346,1,0,1,20,20.0,0.0
4546,1,0,0.602,1,0,1,41,20.0,0.0
984,0,0,0.29,1,0,1,63,20.0,0.0
3857,0,0,0.272,1,0,0,42,20.0,0.0
2236,1,0,0.45,1,0,0,44,,
432,1,0,0.244,1,0,1,26,69.56592713917014,0.0
3603,0,1,0.466,1,0,1,29,79.24090362893536,1.0
784,1,0,0.3,1,0,1,24,,
1183,1,0,0.286,1,0,0,32,,
4157,1,0,0.39,1,0,1,34,,
675,1,0,0.208,1,0,1,30,,
2834,1,1,0.216,1,0,1,24,20.0,0.0
2385,1,0,0.5,1,0,1,34,67.68450709562515,0.0
1635,1,0,0.0,0,0,0,24,,
3398,1,0,0.304,1,0,1,52,20.0,0.0
3736,1,0,0.574,1,0,1,36,20.0,0.0
2930,0,1,0.242,1,0,1,47,20.0,0.0
716,1,0,0.838,1,0,1,53,81.53698630136986,1.0
1411,1,0,0.34,1,0,1,25,20.0,0.0
4295,1,0,0.546,1,0,1,29,78.7013698630137,1.0
3225,1,0,0.408,1,0,1,30,81.22191780821917,1.0
3641,0,0,0.354,1,0,1,57,20.0,0.0
3830,1,0,0.472,1,0,1,28,78.9744292237443,1.0
3334,1,0,0.384,1,0,1,31,,
1194,0,1,0.298,1,0,1,40,20.0,0.0
3922,1,0,0.174,1,0,1,25,20.0,0.0
3084,1,0,0.446,1,0,0,33,,
3206,1,0,0.404,1,0,1,24,81.85205479452055,1.0
4556,1,0,0.372,1,0,0,35,20.0,0.0
2342,1,0,0.636,1,0,0,44,,
898,1,0,0.636,1,0,1,31,,
1431,1,0,0.44,1,0,0,33,81.97808219178083,1.0
3605,1,0,0.77,1,0,1,26,84.64566210045662,1.0
272,1,0,0.286,1,0,1,31,20.0,0.0
2124,1,0,0.768,1,0,1,27,78.11324200913242,1.0
3942,0,0,0.186,1,0,1,21,20.0,0.0
1924,1,0,0.308,1,0,1,28,20.0,0.0
1559,1,1,0.28,1,0,1,37,20.0,0.0
506,1,0,0.774,1,0,1,55,80.80182648401826,1.0
1271,1,0,0.392,1,0,1,26,20.0,0.0
2299,1,0,0.286,1,0,1,27,,
2194,1,0,0.512,1,0,1,20,79.22648401826484,1.0
1705,1,0,0.448,1,0,1,31,73.76413932250186,0.0
1428,1,0,0.506,1,0,1,21,20.0,0.0
1249,0,1,0.0,0,0,0,34,,
2577,1,0,0.718,1,0,1,32,60.85880167369829,0.0
2912,1,0,0.254,1,0,1,33,20.0,0.0
3630,1,0,0.528,1,0,1,50,20.0,0.0
3907,1,0,0.538,1,0,1,24,80.56245560629122,1.0
2395,1,0,0.282,1,0,1,29,20.0,0.0
714,1,0,0.286,1,0,1,57,20.0,0.0
235,1,0,0.508,1,0,1,54,78.84840182648402,1.0
1463,1,0,0.0,0,0,0,36,,
3684,1,0,0.37,1,0,1,48,20.0,0.0
2794,1,0,0.218,1,0,1,34,20.0,0.0
668,1,0,0.282,1,0,1,26,20.0,0.0
4163,1,0,0.412,1,0,1,33,20.0,0.0
4013,1,0,0.242,1,0,1,28,20.0,0.0
112,1,0,0.828,1,0,1,48,77.5041095890411,1.0
314,1,0,0.446,1,0,1,52,83.61643835616438,1.0
4478,1,0,0.356,1,0,1,44,20.0,0.0
2618,1,0,0.544,1,0,1,23,,
4359,0,1,0.802,1,0,1,60,81.53698630136986,1.0
1252,1,0,0.0,0,0,0,31,,
4472,1,0,0.346,1,0,1,35,,
4376,1,0,0.384,1,0,1,46,20.0,0.0
3701,1,0,0.692,1,0,1,25,80.82283105022832,1.0
1715,1,0,0.346,1,0,1,32,20.0,0.0
740,1,0,0.322,1,0,1,26,20.0,0.0
3374,1,0,0.294,1,0,0,37,20.0,0.0
1838,1,0,0.24,1,0,1,23,20.0,0.0
2405,1,0,0.362,1,0,1,32,,
2779,0,1,0.706,1,0,1,37,82.98630136986301,1.0
4120,1,0,0.286,1,0,0,57,20.0,0.0
1352,1,0,0.286,1,0,1,22,20.0,0.0
2765,1,0,0.854,1,0,1,45,,
1785,1,0,0.504,1,0,1,45,20.0,0.0
2853,1,0,0.308,1,0,1,38,20.0,0.0
829,1,0,0.666,1,0,1,29,,
1064,1,0,0.262,1,0,1,40,20.0,0.0
562,0,1,0.686,1,0,1,51,79.20547945205479,1.0
2366,1,0,0.42,1,0,1,26,20.0,0.0
3095,1,0,0.19,1,0,1,31,20.0,0.0
4165,1,0,0.806,1,0,1,23,77.67214611872146,1.0
1959,1,0,0.272,1,0,1,34,20.0,0.0
762,1,0,0.276,1,0,0,25,20.0,0.0
212,1,0,0.0,0,0,0,30,,
1196,1,0,0.572,1,0,1,21,56.75975212002609,0.0
1474,1,0,0.0,0,0,0,21,,
4551,0,1,0.55,1,0,1,39,20.0,0.0
2652,1,0,0.246,1,0,1,32,20.0,0.0
1708,1,1,0.78,1,0,1,26,20.0,0.0
2690,1,0,0.384,1,0,1,39,77.12602739726027,1.0
2316,1,0,0.36,1,0,1,28,,
4131,1,0,0.4,1,0,1,34,20.0,0.0
3935,0,1,0.57,1,0,1,57,20.0,0.0
2516,1,0,0.368,1,0,1,34,20.0,0.0
3799,1,0,0.32,1,0,1,32,20.0,0.0
4443,1,0,0.344,1,0,1,36,20.0,0.0
2146,1,0,0.362,1,0,1,21,20.0,0.0
3934,0,0,0.608,1,0,1,23,,
1329,1,0,0.802,1,0,1,32,80.06666666666666,1.0
2830,1,0,0.466,1,0,1,25,20.0,0.0
1722,0,0,0.61,1,0,1,34,81.22191780821917,1.0
110,1,0,0.706,1,0,1,51,20.0,0.0
2872,1,0,0.42,1,0,0,24,20.0,0.0
2637,1,0,0.754,1,0,1,25,79.77260273972603,1.0
407,1,1,0.32,1,0,1,27,20.0,0.0
2771,1,0,0.392,1,0,1,23,,
624,1,0,0.262,1,0,0,33,20.0,0.0
1631,1,0,0.7,1,0,1,34,,
2952,1,0,0.464,1,0,1,38,78.38630136986302,1.0
3018,1,0,0.29,1,0,1,22,79.18447488584475,1.0
581,1,0,0.334,1,0,1,38,20.0,0.0
4510,1,0,0.734,1,0,1,29,,
2883,0,1,0.264,1,0,1,23,20.0,0.0
2110,1,0,0.576,1,0,0,25,20.0,0.0
4099,1,0,0.384,1,0,1,53,20.0,0.0
2603,0,0,0.772,1,0,1,47,77.58812785388128,1.0
1771,1,0,0.724,1,0,1,25,,
2036,1,0,0.746,1,0,0,26,20.0,0.0
893,1,0,0.482,1,0,1,53,81.26392694063927,1.0
2905,1,0,0.526,1,0,1,50,,
747,1,0,0.518,1,0,1,36,80.07043378995432,1.0
1364,1,0,0.0,0,0,0,28,,
2097,1,0,0.272,1,0,1,48,20.0,0.0
2597,0,0,0.34,1,0,1,46,,
3788,1,0,0.0,0,0,0,23,,
3773,1,0,0.0,0,0,0,35,,
615,1,0,0.604,1,0,1,40,77.39908675799087,1.0
2810,1,0,0.302,1,0,1,31,,
1260,1,0,0.452,1,0,1,31,20.0,0.0
1109,1,0,0.298,1,0,1,41,20.0,0.0
4130,1,0,0.282,1,0,1,34,20.0,0.0
4280,1,0,0.446,1,0,1,43,,
397,1,0,0.41,1,0,0,30,20.0,0.0
1943,0,1,0.6,1,0,1,36,20.0,0.0
2217,1,0,0.302,1,0,0,28,20.0,0.0
2288,1,1,0.332,1,0,1,35,20.0,0.0
2264,1,0,0.292,1,0,1,28,20.0,0.0
1895,1,0,0.374,1,0,1,41,,
1384,1,0,0.286,1,0,1,49,,
3679,1,0,0.244,1,0,1,23,20.0,0.0
1849,1,0,0.352,1,0,1,23,20.0,0.0
2672,1,0,0.668,1,0,1,26,20.0,0.0
1167,0,0,0.79,1,0,1,68,,
1366,1,0,0.3,1,0,0,39,20.0,0.0
3730,1,0,0.71,1,0,1,25,77.12602739726027,1.0
1752,1,0,0.33,1,0,1,22,83.3013698630137,1.0
4052,1,0,0.518,1,0,1,50,80.51872146118723,1.0
750,1,0,0.672,1,0,1,35,79.87762557077626,1.0
4441,1,0,0.284,1,0,1,42,20.0,0.0
2549,1,0,0.286,1,0,0,30,20.0,0.0
3380,1,0,0.704,1,0,1,24,81.66301369863014,1.0
681,1,0,0.316,1,0,1,35,20.0,0.0
870,1,0,0.286,1,0,1,53,20.0,0.0
1071,1,0,0.326,1,0,1,53,20.0,0.0
4549,1,0,0.636,1,0,1,24,,
4453,1,0,0.284,1,0,1,42,20.0,0.0
1723,1,0,0.322,1,0,1,26,20.0,0.0
1839,1,0,0.584,1,0,1,22,78.86940639269406,1.0
4386,1,0,0.552,1,0,1,22,78.17625570776255,1.0
2148,1,0,0.502,1,0,1,36,,
662,1,0,0.246,1,0,1,21,20.0,0.0
2681,1,0,0.332,1,0,1,33,20.0,0.0
3747,1,0,0.484,1,0,0,31,20.0,0.0
3639,1,0,0.286,1,0,1,22,81.8730593607306,1.0
2483,0,1,0.226,1,0,1,37,20.0,0.0
2310,1,0,0.56,1,0,1,22,79.68957949976146,1.0
133,1,0,0.58,1,0,1,23,,
1000,1,0,0.286,1,0,1,21,61.658180075178485,0.0
2908,0,1,0.45,1,0,1,32,20.0,0.0
2634,1,0,0.512,1,0,0,28,20.0,0.0
290,1,0,0.366,1,0,1,26,20.0,0.0
1570,1,0,0.472,1,0,1,51,20.0,0.0
1735,1,0,0.448,1,0,1,39,,
3260,1,0,0.542,1,0,1,42,,
872,1,0,0.69,1,0,1,33,51.341320793293804,0.0
998,1,0,0.37,1,0,0,50,82.25114155251141,1.0
4533,1,0,0.514,1,0,1,32,,
2855,1,0,0.286,1,0,1,31,20.0,0.0
1173,1,0,0.512,1,0,1,35,,
3424,1,0,0.516,1,0,1,39,78.00821917808219,1.0
4268,0,1,0.392,1,0,1,38,,
1409,1,0,0.0,0,0,0,21,,
1637,1,0,0.314,1,0,1,26,20.0,0.0
2729,1,0,0.214,1,0,1,25,20.0,0.0
983,1,0,0.504,1,0,0,22,71.23803652968037,0.0
3017,1,0,0.332,1,0,1,40,20.0,0.0
905,0,1,0.442,1,0,1,49,20.0,0.0
3700,1,0,0.366,1,0,1,27,20.0,0.0
399,0,0,0.286,1,0,1,27,20.0,0.0
1470,1,0,0.788,1,0,1,29,77.12602739726027,1.0
2679,1,0,0.292,1,0,1,44,20.0,0.0
2452,1,0,0.436,1,0,1,30,,
2484,0,0,0.0,0,0,0,34,,
4514,1,0,0.718,1,0,1,29,80.19269406392694,1.0
1768,0,1,0.67,1,0,1,26,77.25205479452055,1.0
4370,1,0,0.722,1,0,1,51,81.97808219178083,1.0
197,1,0,0.59,1,0,1,32,84.03652968036529,1.0
2313,1,0,0.38,1,0,1,59,20.0,0.0
1124,1,0,0.366,1,0,1,47,20.0,0.0
3103,1,0,0.436,1,0,1,26,,
3559,1,0,0.462,1,0,1,33,20.0,0.0
1050,1,0,0.802,1,0,1,29,84.16255707762556,1.0
2055,1,0,0.492,1,0,1,19,20.0,0.0
1553,1,0,0.0,0,0,0,20,,
3076,1,0,0.752,1,0,1,25,80.46575342465754,1.0
3506,1,0,0.532,1,0,1,37,78.68036529680366,1.0
2309,1,0,0.308,1,0,1,34,20.0,0.0
741,1,0,0.0,0,0,0,24,,
2943,1,0,0.542,1,0,1,28,,
478,1,0,0.348,1,0,0,26,20.0,0.0
4011,1,0,0.314,1,0,0,52,20.0,0.0
2021,0,0,0.432,1,0,1,29,,
630,1,0,0.324,1,0,1,28,,
4177,1,0,0.54,1,0,1,29,78.7013698630137,1.0
2391,1,0,0.47,1,0,1,22,20.0,0.0
1833,1,0,0.372,1,0,1,21,,
4307,1,0,0.34,1,0,1,28,20.0,0.0
3293,1,0,0.0,0,0,0,63,,
3040,1,0,0.188,1,0,1,35,20.0,0.0
561,1,0,0.762,1,0,1,60,79.1634703196347,1.0
3164,1,0,0.526,1,0,1,22,42.971868564777516,0.0
1945,1,0,0.286,1,0,1,37,20.0,0.0
1145,0,0,0.32,1,0,1,39,83.44840182648402,1.0
3984,1,0,0.578,1,0,1,26,,
1244,1,1,0.286,1,0,1,21,20.0,0.0
1030,1,0,0.492,1,0,1,28,,
3503,1,0,0.788,1,0,1,53,81.32694063926941,1.0
2472,1,0,0.3,1,0,0,25,20.0,0.0
1786,1,0,0.522,1,0,0,25,81.70502283105023,1.0
2172,0,1,0.836,1,0,1,46,,
3050,1,0,0.356,1,0,0,22,20.0,0.0
2828,0,0,0.286,1,0,1,38,20.0,0.0
1512,1,0,0.6,1,0,1,26,,
2991,1,0,0.36,1,0,1,59,59.77063694760468,0.0
4062,1,0,0.732,1,0,1,57,81.26392694063927,1.0
3332,0,1,0.59,1,0,1,41,77.39908675799087,1.0
3604,0,1,0.452,1,0,1,26,20.0,0.0
1372,1,0,0.66,1,0,1,47,,
2621,1,0,0.7,1,0,1,32,20.0,0.0
2002,1,0,0.436,1,0,1,28,20.0,0.0
1940,0,0,0.33,1,0,1,36,20.0,0.0
753,0,0,0.54,1,0,1,48,20.0,0.0
3309,1,0,0.258,1,0,1,23,20.0,0.0
1960,1,0,0.39,1,0,1,22,82.88127853881278,1.0
387,1,0,0.492,1,0,1,19,20.0,0.0
1391,1,0,0.324,1,0,1,29,78.4703196347032,1.0
2848,1,0,0.264,1,0,1,49,20.0,0.0
4087,1,0,0.23,1,0,0,31,20.0,0.0
3509,1,0,0.286,1,0,1,20,,
326,1,0,0.792,1,0,1,60,,
996,0,0,0.438,1,0,1,32,20.0,0.0
3749,1,0,0.518,1,0,0,32,20.0,0.0
1085,1,0,0.616,1,0,1,29,,
4051,0,1,0.452,1,0,0,69,20.0,0.0
3529,1,0,0.348,1,0,1,30,20.0,0.0
1550,1,0,0.808,1,0,1,39,,
2343,0,0,0.388,1,0,1,45,20.0,0.0
32,1,0,0.448,1,0,0,22,74.17107346464564,1.0
2410,1,1,0.302,1,0,0,30,81.07488584474886,1.0
4350,1,0,0.54,1,0,1,22,20.0,0.0
1346,1,0,0.0,0,0,0,26,,
359,1,0,0.516,1,0,1,21,,
2439,1,0,0.296,1,0,1,20,20.0,0.0
3327,1,0,0.484,1,0,1,40,79.33150684931506,1.0
1331,0,1,0.584,1,0,1,38,,
2666,1,0,0.408,1,0,0,42,20.0,0.0
2917,1,0,0.742,1,0,1,48,,
4321,0,1,0.474,1,0,1,52,20.0,0.0
3608,1,0,0.286,1,0,1,20,20.0,0.0
1257,1,0,0.332,1,0,1,42,20.0,0.0
4292,1,0,0.36,1,0,1,30,67.38272898200375,0.0
3991,1,0,0.346,1,0,1,28,,
547,0,0,0.384,1,0,1,33,20.0,0.0
239,1,0,0.516,1,0,1,24,83.59543378995434,1.0
1423,1,0,0.326,1,0,1,39,20.0,0.0
3953,1,0,0.614,1,0,0,40,,
1151,1,0,0.562,1,0,1,31,85.29680365296804,1.0
451,1,0,0.484,1,0,1,28,77.86118721461187,1.0
104,1,0,0.9,1,0,1,52,82.25114155251141,1.0
974,1,0,0.47,1,0,1,25,,
1732,1,0,0.316,1,0,1,44,20.0,0.0
3873,1,0,0.286,1,0,1,19,20.0,0.0
3750,1,0,0.332,1,0,1,29,20.0,0.0
4172,1,0,0.556,1,0,1,63,20.0,0.0
1325,1,0,0.256,1,0,1,42,20.0,0.0
3083,1,0,0.314,1,0,0,27,20.0,0.0
4287,0,1,0.136,1,0,1,42,20.0,0.0
2042,1,0,0.336,1,0,1,35,20.0,0.0
4354,1,0,0.266,1,0,1,52,20.0,0.0
778,1,0,0.38,1,0,1,29,78.30228310502284,1.0
1829,1,0,0.286,1,0,1,66,20.0,0.0
3781,1,0,0.812,1,0,1,29,54.640639269406385,0.0
4071,1,0,0.658,1,0,1,45,83.23567015847435,1.0
3077,1,0,0.564,1,0,1,25,66.97159817351599,0.0
2363,0,1,0.82,1,0,1,41,,
769,1,0,0.796,1,0,1,27,,
4211,1,0,0.0,0,0,0,39,,
3104,1,0,0.398,1,0,0,42,20.0,0.0
2325,1,0,0.54,1,0,1,26,,
4557,1,0,0.388,1,0,1,47,,
1556,0,0,0.354,1,0,0,29,20.0,0.0
3415,1,0,0.678,1,0,1,43,81.8310502283105,1.0
3558,1,0,0.694,1,0,1,30,20.0,0.0
2222,1,1,0.634,1,0,1,21,80.82283105022832,1.0
1355,1,0,0.32,1,0,1,40,20.0,0.0
2797,1,0,0.43,1,0,1,40,,
598,1,0,0.454,1,0,1,61,20.0,0.0
3965,1,0,0.0,0,0,0,26,,
1148,1,0,0.41,1,0,1,27,18.357407947148545,0.0
2442,1,0,0.866,1,0,1,64,79.03744292237442,1.0
2793,1,0,0.252,1,0,0,27,20.0,0.0
294,1,0,0.0,0,0,0,30,,
415,1,0,0.286,1,0,1,22,20.0,0.0
4446,1,0,0.286,1,0,0,32,20.0,0.0
3923,0,0,0.37,1,0,0,36,20.0,0.0
2229,1,0,0.75,1,0,0,37,,
1864,1,0,0.504,1,0,1,46,,
3030,0,0,0.724,1,0,1,33,84.89771689497717,1.0
4343,1,0,0.366,1,0,1,27,,
2536,0,0,0.244,1,0,1,26,20.0,0.0
1788,1,0,0.654,1,0,1,27,,
1458,0,0,0.428,1,0,0,42,20.0,0.0
700,1,1,0.512,1,0,1,33,,
1370,1,0,0.436,1,0,1,25,,
911,1,0,0.516,1,0,1,72,84.33059360730594,1.0
4450,1,0,0.404,1,0,1,32,72.0730756686236,0.0
4094,1,0,0.368,1,0,1,34,81.70502283105023,1.0
