,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
360,1,0,0.56,1,0,1,23,83.46940639269407,1.0
1902,1,0,0.9,1,0,1,37,,
2002,0,0,0.286,1,0,0,54,20.0,0.0
1872,0,1,0.286,1,0,1,51,83.51141552511416,1.0
2182,1,0,0.812,1,0,1,52,84.2675799086758,1.0
1846,1,1,0.38,1,0,1,21,20.0,0.0
750,1,0,0.832,1,0,1,50,84.12054794520549,1.0
1974,0,1,0.506,1,0,1,44,78.76438356164384,1.0
1689,1,0,0.46,1,0,1,53,,
3666,0,0,0.286,1,0,1,29,20.0,0.0
2152,1,0,0.31,1,0,0,22,20.0,0.0
1124,1,0,0.322,1,0,0,26,20.0,0.0
2636,1,0,0.276,1,0,1,32,20.0,0.0
780,1,0,0.636,1,0,1,27,,
462,1,0,0.304,1,0,0,29,20.0,0.0
2456,1,0,0.7,1,0,1,25,,
672,1,0,0.676,1,0,1,25,83.97351598173516,1.0
3020,1,0,0.77,1,0,1,22,78.89041095890411,1.0
3435,1,0,0.346,1,0,1,32,20.0,0.0
2061,1,0,0.774,1,0,1,58,82.20913242009132,1.0
2412,1,0,0.56,1,0,1,26,20.0,0.0
3566,1,0,0.43,1,0,1,23,78.30228310502284,1.0
2352,1,0,0.41,1,0,1,21,,
3771,1,0,0.28,1,0,1,31,20.0,0.0
777,1,0,0.274,1,0,1,20,43.35848362405966,0.0
3525,0,1,0.716,1,0,1,27,84.2675799086758,1.0
3264,1,0,0.848,1,0,1,50,,
3272,0,0,0.508,1,0,1,20,78.63835616438357,1.0
843,1,0,0.28,1,0,1,36,,
737,1,0,0.44,1,0,1,32,,
1572,0,1,0.484,1,0,1,46,78.00821917808219,1.0
1336,1,0,0.286,1,0,1,22,20.0,0.0
3352,1,0,0.232,1,0,1,37,,
2870,1,0,0.398,1,0,1,25,61.76471259736772,0.0
365,0,0,0.812,1,0,1,20,82.2931506849315,1.0
3617,1,1,0.22,1,0,0,28,20.0,0.0
2542,1,0,0.218,1,0,1,54,20.0,0.0
2960,1,1,0.286,1,0,1,32,81.34794520547945,1.0
40,1,0,0.286,1,0,0,24,20.0,0.0
173,1,0,0.276,1,0,1,27,20.0,0.0
1627,1,0,0.48,1,0,1,24,78.91141552511415,1.0
1936,1,0,0.58,1,0,1,36,77.86118721461187,1.0
2895,1,0,0.286,1,0,1,26,20.0,0.0
3259,1,0,0.286,1,0,1,21,20.0,0.0
882,1,0,0.39,1,0,0,38,20.0,0.0
3438,1,0,0.56,1,0,1,26,79.26849315068493,1.0
2882,1,0,0.446,1,0,1,28,71.89518947244268,0.0
183,1,1,0.418,1,0,1,36,,
78,1,0,0.338,1,0,1,29,,
1245,0,0,0.286,1,0,1,38,20.0,0.0
70,0,0,0.0,0,0,0,24,78.55433789954338,1.0
404,0,1,0.376,1,0,1,23,20.0,0.0
3796,1,0,0.618,1,0,1,50,80.86484018264841,1.0
1837,1,0,0.416,1,0,1,27,20.0,0.0
2995,1,0,0.29,1,0,1,39,20.0,0.0
1849,1,0,0.672,1,0,1,27,20.0,0.0
3447,1,0,0.384,1,0,1,24,20.0,0.0
2761,0,1,0.766,1,0,1,62,20.0,0.0
284,1,0,0.24,1,0,1,32,20.0,0.0
3164,1,0,0.422,1,0,1,50,68.29337780009085,0.0
1333,0,1,0.616,1,0,0,62,20.0,0.0
1817,1,0,0.5,1,0,1,25,20.0,0.0
2692,1,0,0.584,1,0,1,25,80.10867579908675,1.0
3491,1,0,0.368,1,0,1,31,80.82283105022832,1.0
2287,1,0,0.314,1,0,1,30,20.0,0.0
3133,0,1,0.35,1,0,1,31,20.0,0.0
258,1,0,0.366,1,0,1,26,20.0,0.0
1590,1,0,0.32,1,0,0,27,20.0,0.0
3019,0,1,0.68,1,0,1,36,20.0,0.0
1532,1,0,0.54,1,0,1,23,77.42009132420091,1.0
1899,1,1,0.352,1,0,1,29,73.28594931855416,0.0
2972,0,0,0.88,1,0,1,64,79.49954337899544,1.0
704,1,0,0.332,1,0,1,22,20.0,0.0
2664,1,0,0.326,1,0,1,32,20.0,0.0
2060,0,1,0.296,1,0,1,46,77.67214611872146,1.0
1697,1,0,0.41,1,0,0,48,20.0,0.0
578,1,0,0.522,1,0,1,22,,
3462,1,0,0.738,1,0,1,30,,
369,1,0,0.276,1,0,1,33,20.0,0.0
167,1,0,0.344,1,0,0,27,20.0,0.0
1235,1,0,0.476,1,0,1,44,82.1041095890411,1.0
346,1,0,0.696,1,0,1,42,82.77625570776256,1.0
2684,0,1,0.86,1,0,1,28,81.76803652968036,1.0
827,0,0,0.352,1,0,1,82,20.0,0.0
1152,1,0,0.268,1,0,1,27,,
528,1,0,0.376,1,0,1,43,,
1857,1,0,0.248,1,0,0,31,20.0,0.0
3752,1,0,0.55,1,0,1,27,20.0,0.0
4020,1,0,0.212,1,0,1,27,20.0,0.0
3515,0,0,0.264,1,0,0,32,20.0,0.0
3188,1,0,0.542,1,0,1,38,,
1483,1,0,0.234,1,0,1,43,20.0,0.0
1587,1,0,0.224,1,0,1,45,20.0,0.0
1411,1,0,0.27,1,0,1,20,20.0,0.0
934,1,0,0.44,1,0,1,33,20.0,0.0
1242,1,0,0.392,1,0,0,27,,
3305,1,0,0.286,1,0,1,48,20.0,0.0
2947,1,0,0.828,1,0,1,31,81.53698630136986,1.0
2681,1,0,0.286,1,0,1,22,,
731,1,0,0.426,1,0,0,34,,
765,1,0,0.428,1,0,1,24,81.8310502283105,1.0
983,1,0,0.284,1,0,1,27,20.0,0.0
2000,1,0,0.306,1,0,1,55,20.0,0.0
3061,0,0,0.346,1,0,1,36,81.1285595682856,1.0
1090,1,0,0.732,1,0,0,28,20.0,0.0
969,1,0,0.61,1,0,1,36,81.24292237442923,1.0
443,1,0,0.694,1,0,1,60,80.94885844748859,1.0
3422,1,1,0.286,1,0,1,31,20.0,0.0
377,1,0,0.446,1,0,1,31,82.20913242009132,1.0
4060,1,0,0.286,1,0,1,20,48.548501712328765,0.0
2807,1,0,0.61,1,0,1,25,,
3504,1,0,0.64,1,0,1,22,60.679882500072715,0.0
702,1,0,0.556,1,0,1,24,20.0,0.0
2687,0,1,0.536,1,0,1,28,20.0,0.0
2004,1,0,0.278,1,0,1,26,20.0,0.0
2591,1,0,0.588,1,0,1,35,20.0,0.0
2709,1,0,0.264,1,0,1,36,20.0,0.0
128,1,0,0.286,1,0,1,23,20.0,0.0
537,1,0,0.6,1,0,1,44,81.97808219178083,1.0
2195,1,0,0.864,1,0,1,50,82.6082191780822,1.0
2242,0,1,0.29,1,0,1,37,20.0,0.0
3853,1,0,0.288,1,0,1,36,78.40730593607306,1.0
2787,1,0,0.374,1,0,1,27,81.85205479452055,1.0
1156,1,0,0.556,1,0,1,21,82.90228310502283,1.0
243,1,0,0.286,1,0,1,37,20.0,0.0
1964,1,0,0.302,1,0,0,28,20.0,0.0
1860,1,1,0.518,1,0,1,42,83.17534246575343,1.0
2349,1,0,0.218,1,0,1,45,20.0,0.0
3642,1,1,0.646,1,0,1,20,20.0,0.0
3940,1,0,0.52,1,0,1,24,,
2916,1,1,0.262,1,0,1,44,20.0,0.0
532,1,0,0.318,1,0,0,32,20.0,0.0
1980,1,0,0.0,0,0,0,50,81.49497716894977,1.0
689,1,0,0.3,1,0,1,24,,
1762,1,0,0.678,1,0,1,45,,
2018,1,0,0.304,1,0,1,39,20.0,0.0
471,1,0,0.288,1,0,0,40,20.0,0.0
1878,0,1,0.842,1,0,1,35,,
3227,1,0,0.366,1,0,1,33,20.0,0.0
2286,1,0,0.47,1,0,1,34,,
1290,1,0,0.716,1,0,1,20,,
3294,1,0,0.326,1,0,0,29,20.0,0.0
3569,1,0,0.564,1,0,1,27,83.9945205479452,1.0
2165,1,0,0.314,1,0,1,38,20.0,0.0
1001,0,0,0.342,1,0,1,38,20.0,0.0
555,1,0,0.34,1,0,1,24,20.0,0.0
754,1,0,0.338,1,0,1,32,,
1046,1,0,0.286,1,0,0,31,20.0,0.0
2064,1,0,0.316,1,0,1,33,20.0,0.0
1453,1,0,0.506,1,0,1,52,,
187,1,0,0.432,1,0,1,20,70.6285595682856,0.0
2864,1,0,0.27,1,0,1,39,20.0,0.0
2977,1,0,0.3,1,0,1,34,20.0,0.0
1155,1,0,0.708,1,0,1,24,82.98630136986301,1.0
3486,0,0,0.286,1,0,1,60,72.77273320287019,0.0
2350,1,0,0.6,1,0,1,32,20.0,0.0
482,1,0,0.31,1,0,1,25,20.0,0.0
477,1,0,0.312,1,0,1,22,20.0,0.0
3261,1,0,0.57,1,0,1,28,82.98630136986301,1.0
2862,1,0,0.286,1,0,1,24,,
2925,1,0,0.652,1,0,1,29,78.03579908675799,1.0
1900,1,0,0.508,1,0,1,36,,
3887,1,0,0.452,1,0,1,37,20.0,0.0
2621,1,0,0.542,1,0,1,28,,
3383,1,0,0.32,1,0,1,32,20.0,0.0
3579,1,0,0.346,1,0,1,21,20.0,0.0
947,1,0,0.28,1,0,1,38,20.0,0.0
3201,1,0,0.578,1,0,1,53,20.0,0.0
3403,1,0,0.732,1,0,1,55,80.29771689497717,1.0
3912,0,0,0.286,1,0,1,18,20.0,0.0
796,1,0,0.564,1,0,1,38,,
3753,1,0,0.286,1,0,0,41,20.0,0.0
2022,1,0,0.286,1,0,0,25,80.75981735159817,1.0
127,0,1,0.286,1,0,1,22,80.92785388127854,1.0
1267,1,0,0.698,1,0,1,21,,
1323,1,0,0.516,1,0,1,21,,
922,1,0,0.494,1,0,1,23,,
1951,1,0,0.286,1,0,1,38,20.0,0.0
1814,1,0,0.59,1,0,0,43,80.04566210045662,1.0
418,1,1,0.838,1,0,1,53,80.61278538812786,1.0
331,1,0,0.428,1,0,1,26,20.0,0.0
373,1,0,0.734,1,0,1,25,81.78904109589041,1.0
2808,1,0,0.302,1,0,1,30,20.0,0.0
1918,1,0,0.772,1,0,1,56,,
1208,1,0,0.3,1,0,0,39,20.0,0.0
114,1,0,0.362,1,0,1,21,80.23470319634703,1.0
3983,0,1,0.48,1,0,1,20,20.0,0.0
1329,1,0,0.324,1,0,1,33,20.0,0.0
1920,1,0,0.408,1,0,1,30,,
1565,0,1,0.67,1,0,1,26,77.25205479452055,1.0
2426,1,0,0.562,1,0,1,23,65.76749464749238,0.0
430,1,0,0.398,1,0,1,28,20.0,0.0
98,1,0,0.706,1,0,1,51,20.0,0.0
1287,0,1,0.366,1,0,1,26,,
1525,1,0,0.322,1,0,1,26,20.0,0.0
3174,1,0,0.318,1,0,0,37,20.0,0.0
3785,1,0,0.602,1,0,0,53,20.0,0.0
1154,0,0,0.37,1,0,1,45,20.0,0.0
1940,0,0,0.366,1,0,1,63,20.0,0.0
767,0,0,0.776,1,0,1,60,80.65479452054795,1.0
3242,1,0,0.406,1,0,1,21,82.50319634703196,1.0
1116,1,0,0.286,1,0,0,50,20.0,0.0
3686,1,0,0.402,1,0,0,31,20.0,0.0
3233,1,0,0.804,1,0,1,39,,
1791,1,0,0.542,1,0,1,66,80.75981735159817,1.0
1616,1,0,0.286,1,0,1,66,20.0,0.0
3268,1,0,0.74,1,0,1,24,81.21940639269407,1.0
2867,1,0,0.234,1,0,0,29,20.0,0.0
1161,0,0,0.418,1,0,1,52,20.0,0.0
761,1,0,0.384,1,0,1,50,20.0,0.0
1916,1,0,0.446,1,0,1,48,,
256,1,0,0.298,1,0,1,23,20.0,0.0
2760,0,0,0.37,1,0,1,36,,
2369,1,0,0.794,1,0,1,28,,
746,1,0,0.562,1,0,1,27,68.54050562423433,0.0
1460,1,0,0.38,1,0,0,24,20.0,0.0
2952,1,0,0.616,1,0,1,53,80.92785388127854,1.0
1429,1,0,0.672,1,0,1,23,,
968,0,1,0.874,1,0,1,56,78.74337899543379,1.0
2007,1,0,0.822,1,0,1,63,82.1041095890411,1.0
818,1,0,0.322,1,0,1,19,20.0,0.0
2661,1,0,0.244,1,0,1,31,20.0,0.0
3532,1,0,0.598,1,0,1,40,,
3265,1,0,0.332,1,0,1,30,20.0,0.0
717,1,0,0.338,1,0,1,31,20.0,0.0
514,1,0,0.54,1,0,1,24,66.5617467361245,0.0
1484,1,0,0.48,1,0,1,38,,
1696,1,0,0.762,1,0,1,46,77.25205479452055,1.0
1265,1,1,0.378,1,0,1,42,77.65114155251142,1.0
2593,1,0,0.272,1,0,1,22,20.0,0.0
2327,1,0,0.404,1,0,1,30,20.0,0.0
2090,0,1,0.586,1,0,1,55,78.86940639269406,1.0
1600,1,0,0.252,1,0,1,33,20.0,0.0
2292,1,0,0.656,1,0,1,22,84.35159817351598,1.0
3563,1,0,0.286,1,0,1,52,85.40182648401826,1.0
1350,1,0,0.238,1,0,1,30,20.0,0.0
2388,0,1,0.574,1,0,1,24,,
2467,1,0,0.37,1,0,1,23,20.0,0.0
34,0,0,0.426,1,0,1,30,20.0,0.0
233,1,0,0.286,1,0,1,30,80.34465882050293,1.0
3593,1,0,0.306,1,0,0,26,,
759,1,0,0.27,1,0,1,31,20.0,0.0
154,1,0,0.446,1,0,1,41,20.0,0.0
1096,1,0,0.678,1,0,1,23,82.35616438356165,1.0
964,1,0,0.616,1,0,1,29,,
1099,1,0,0.272,1,0,1,30,20.0,0.0
3039,1,0,0.312,1,0,1,48,20.0,0.0
2471,0,1,0.706,1,0,1,37,82.98630136986301,1.0
157,1,0,0.304,1,0,0,41,20.0,0.0
1969,1,0,0.452,1,0,0,36,20.0,0.0
3423,1,0,0.336,1,0,0,32,20.0,0.0
2118,0,1,0.704,1,0,1,28,20.0,0.0
214,1,0,0.508,1,0,1,54,78.84840182648402,1.0
694,1,0,0.35,1,0,1,65,20.0,0.0
163,1,0,0.838,1,0,1,51,82.2931506849315,1.0
2492,0,0,0.486,1,0,0,21,20.0,0.0
2276,1,0,0.738,1,0,1,31,79.01643835616439,1.0
3291,1,0,0.286,1,0,1,49,20.0,0.0
2379,0,0,0.25,1,0,1,45,20.0,0.0
1258,1,0,0.484,1,0,1,24,80.15068493150685,1.0
490,0,0,0.848,1,0,1,57,20.0,0.0
533,1,0,0.36,1,0,1,30,85.38082191780822,1.0
3235,1,1,0.61,1,0,1,41,79.60456621004566,1.0
3886,1,0,0.454,1,0,1,38,81.78904109589041,1.0
606,1,0,0.656,1,0,1,26,20.0,0.0
1709,1,0,0.312,1,0,1,26,,
2564,0,0,0.276,1,0,1,45,20.0,0.0
2646,1,0,0.326,1,0,0,29,77.71415525114155,1.0
3583,0,1,0.636,1,0,0,54,20.0,0.0
3450,1,0,0.368,1,0,1,57,20.0,0.0
312,1,0,0.286,1,0,1,47,20.0,0.0
1955,0,1,0.286,1,0,1,53,20.0,0.0
3744,1,0,0.298,1,0,1,40,,
2644,1,0,0.286,1,0,1,19,20.0,0.0
1886,1,0,0.436,1,0,1,25,79.94063926940639,1.0
2963,1,0,0.392,1,0,1,35,20.0,0.0
3722,1,0,0.356,1,0,0,46,20.0,0.0
162,1,0,0.292,1,0,0,24,,
3592,1,0,0.632,1,0,1,25,,
2982,1,0,0.418,1,0,1,43,,
48,1,0,0.396,1,0,1,32,78.21826484018266,1.0
1833,1,1,0.278,1,0,1,50,20.0,0.0
2449,1,0,0.796,1,0,1,40,,
113,1,0,0.46,1,0,1,33,65.79640294473954,0.0
2778,1,0,0.678,1,0,1,47,85.02374429223744,1.0
2219,0,0,0.896,1,0,1,54,20.0,0.0
1555,1,1,0.398,1,0,1,37,20.0,0.0
2158,1,0,0.262,1,0,1,24,20.0,0.0
3084,0,0,0.316,1,0,1,43,,
1730,1,0,0.458,1,0,0,40,77.08401826484018,1.0
2446,1,0,0.498,1,0,1,19,20.0,0.0
2638,1,0,0.366,1,0,1,24,81.20091324200914,1.0
148,0,1,0.514,1,0,1,29,62.90576376324631,0.0
1982,0,1,0.566,1,0,1,23,20.0,0.0
3714,1,0,0.784,1,0,1,25,82.2931506849315,1.0
2491,1,0,0.588,1,0,1,35,79.22648401826484,1.0
577,1,0,0.676,1,0,1,25,47.74641837899543,0.0
1535,1,0,0.628,1,0,1,41,20.0,0.0
2983,0,1,0.736,1,0,1,28,65.4206215937546,0.0
3524,1,0,0.656,1,0,1,40,20.0,0.0
453,1,0,0.838,1,0,1,37,,
2707,1,0,0.372,1,0,1,19,,
3630,1,0,0.792,1,0,1,32,80.59178082191781,1.0
1798,0,0,0.332,1,0,1,56,20.0,0.0
235,1,0,0.752,1,0,1,28,81.53698630136986,1.0
493,1,0,0.378,1,0,1,31,20.0,0.0
2911,1,0,0.24,1,0,0,31,20.0,0.0
3599,1,0,0.296,1,0,1,36,20.0,0.0
571,1,0,0.266,1,0,1,47,20.0,0.0
3471,1,1,0.278,1,0,1,36,20.0,0.0
1395,1,0,0.58,1,0,1,49,82.14611872146119,1.0
1747,1,0,0.402,1,0,1,27,20.0,0.0
631,1,0,0.516,1,0,0,33,20.0,0.0
2010,1,0,0.354,1,0,1,34,20.0,0.0
2145,1,0,0.238,1,0,1,31,81.32694063926941,1.0
4004,0,0,0.326,1,0,0,63,20.0,0.0
1809,1,0,0.758,1,0,1,61,79.03744292237442,1.0
470,1,0,0.45,1,0,1,22,,
2078,0,0,0.394,1,0,1,55,20.0,0.0
2357,1,0,0.494,1,0,1,30,,
2128,1,0,0.546,1,0,1,24,,
2266,1,0,0.64,1,0,1,23,82.16712328767123,1.0
1340,1,0,0.732,1,0,1,27,,
2701,1,0,0.544,1,0,1,22,77.98721461187215,1.0
1125,0,1,0.284,1,0,1,40,20.0,0.0
2600,1,0,0.572,1,0,1,30,20.0,0.0
306,1,1,0.326,1,0,0,43,20.0,0.0
3668,1,0,0.57,1,0,1,22,55.2547859050573,0.0
3327,1,0,0.574,1,0,1,36,20.0,0.0
2903,1,0,0.542,1,0,1,42,,
465,1,0,0.496,1,0,1,20,20.0,0.0
3838,1,0,0.272,1,0,1,35,20.0,0.0
646,0,0,0.528,1,0,1,77,,
1455,1,0,0.292,1,0,0,36,74.00946228677022,1.0
2085,0,0,0.482,1,0,1,42,20.0,0.0
2373,1,0,0.394,1,0,1,47,64.30803652968036,0.0
1580,1,0,0.654,1,0,1,27,,
3770,1,0,0.288,1,0,1,33,20.0,0.0
3411,1,0,0.428,1,0,1,32,,
2430,1,0,0.286,1,0,1,30,20.0,0.0
388,1,0,0.77,1,0,1,69,82.46118721461187,1.0
3222,0,0,0.286,1,0,1,38,20.0,0.0
3960,1,0,0.286,1,0,0,32,20.0,0.0
3399,1,0,0.506,1,0,1,25,20.0,0.0
45,1,0,0.286,1,0,1,31,20.0,0.0
963,1,0,0.286,1,0,1,19,20.0,0.0
2555,1,0,0.426,1,0,1,33,,
3885,1,0,0.26,1,0,1,25,58.13776057176891,0.0
3015,1,0,0.284,1,0,0,38,20.0,0.0
1541,1,0,0.486,1,0,1,24,,
3659,1,0,0.614,1,0,1,33,20.0,0.0
806,1,0,0.356,1,0,1,31,,
1198,1,0,0.32,1,0,1,40,20.0,0.0
711,1,0,0.474,1,0,1,27,,
2545,1,0,0.384,1,0,1,24,20.0,0.0
2166,1,0,0.508,1,0,1,36,83.32237442922374,1.0
833,1,0,0.416,1,0,1,49,79.85662100456621,1.0
1504,0,0,0.558,1,0,1,58,77.67214611872146,1.0
2035,1,0,0.806,1,0,1,51,84.43561643835616,1.0
951,1,1,0.354,1,0,1,38,20.0,0.0
1693,1,0,0.384,1,0,1,56,61.767522831050236,0.0
1469,1,0,0.464,1,0,1,21,78.86940639269406,1.0
3906,1,0,0.552,1,0,1,22,78.17625570776255,1.0
3206,1,0,0.286,1,0,0,20,20.0,0.0
251,1,1,0.548,1,0,1,59,83.91050228310502,1.0
596,1,0,0.738,1,0,1,47,,
2317,1,0,0.356,1,0,1,46,,
3819,1,0,0.42,1,0,0,35,20.0,0.0
3287,1,0,0.224,1,0,0,35,20.0,0.0
2991,1,0,0.626,1,0,1,23,77.2730593607306,1.0
166,1,0,0.316,1,0,1,49,20.0,0.0
3697,1,0,0.74,1,0,1,28,81.43196347031963,1.0
484,1,0,0.286,1,0,0,24,84.64566210045662,1.0
265,1,1,0.38,1,0,1,37,20.0,0.0
1524,0,0,0.61,1,0,1,34,81.22191780821917,1.0
1150,1,0,0.734,1,0,1,24,78.84840182648402,1.0
3014,1,0,0.288,1,0,0,27,20.0,0.0
1784,1,0,0.9,1,0,1,61,80.82283105022832,1.0
3367,1,0,0.368,1,0,1,33,,
707,1,0,0.384,1,0,1,44,20.0,0.0
3943,1,0,0.566,1,0,1,54,,
1679,1,0,0.286,1,0,1,53,20.0,0.0
3728,1,0,0.202,1,0,1,31,20.0,0.0
2718,1,0,0.796,1,0,1,54,81.20091324200914,1.0
3806,1,0,0.346,1,0,1,34,81.8310502283105,1.0
546,1,0,0.632,1,0,1,52,84.91872146118722,1.0
846,1,0,0.412,1,0,1,30,20.0,0.0
1221,1,0,0.452,1,0,1,25,79.28949771689497,1.0
927,1,0,0.42,1,0,1,42,,
701,1,0,0.244,1,0,1,46,20.0,0.0
2668,0,0,0.496,1,0,1,32,84.81369863013698,1.0
2212,1,0,0.268,1,0,1,40,20.0,0.0
2502,1,0,0.344,1,0,1,30,81.34794520547945,1.0
3085,1,0,0.524,1,0,1,55,,
916,1,0,0.38,1,0,1,43,79.73059360730593,1.0
637,1,0,0.392,1,0,1,28,,
1313,0,1,0.886,1,0,1,53,81.22191780821917,1.0
931,1,0,0.306,1,0,0,21,20.0,0.0
1911,1,0,0.366,1,0,0,25,,
3374,1,0,0.838,1,0,1,37,,
43,1,0,0.686,1,0,1,26,81.5579908675799,1.0
2458,1,0,0.854,1,0,1,45,,
855,0,1,0.802,1,0,1,50,82.71324200913241,1.0
789,1,0,0.482,1,0,1,53,81.26392694063927,1.0
267,1,0,0.716,1,0,1,23,82.88127853881278,1.0
2291,1,0,0.718,1,0,1,32,60.85880167369829,0.0
1034,1,0,0.438,1,0,1,35,20.0,0.0
3028,0,0,0.286,1,0,1,40,20.0,0.0
3433,0,0,0.286,1,0,1,19,82.6082191780822,1.0
1774,1,0,0.66,1,0,1,32,82.12511415525114,1.0
3203,0,0,0.602,1,0,1,61,20.0,0.0
3759,1,0,0.59,1,0,1,72,84.60365296803653,1.0
1786,1,0,0.518,1,0,0,20,20.0,0.0
587,1,0,0.476,1,0,1,26,84.28858447488585,1.0
3373,1,0,0.286,1,0,1,43,20.0,0.0
1575,0,0,0.882,1,0,1,54,84.12054794520549,1.0
3939,1,0,0.38,1,0,1,36,20.0,0.0
2056,1,0,0.446,1,0,1,27,81.68401826484018,1.0
4007,1,0,0.728,1,0,1,23,77.39908675799087,1.0
3998,1,0,0.524,1,0,1,36,84.51963470319635,1.0
2312,1,0,0.396,1,0,1,27,81.26392694063927,1.0
433,1,0,0.286,1,0,1,70,83.63744292237443,1.0
1706,1,0,0.61,1,0,1,31,20.0,0.0
518,0,1,0.522,1,0,1,20,77.18904109589042,1.0
658,1,0,0.286,1,0,1,34,69.20017230981306,0.0
321,1,0,0.508,1,0,1,27,20.0,0.0
2696,1,0,0.418,1,0,1,24,,
149,1,0,0.41,1,0,1,34,,
734,1,0,0.58,1,0,1,22,81.05388127853881,1.0
85,1,1,0.0,0,0,0,56,20.0,0.0
893,1,0,0.598,1,0,1,26,77.23105022831051,1.0
3230,1,0,0.528,1,0,1,50,20.0,0.0
1840,1,0,0.528,1,0,1,32,,
4044,1,0,0.704,1,0,1,29,81.61166309071905,1.0
320,1,0,0.548,1,0,1,23,78.55433789954338,1.0
456,1,0,0.396,1,0,1,28,20.0,0.0
595,1,0,0.458,1,0,1,24,20.0,0.0
416,1,0,0.328,1,0,1,27,20.0,0.0
2889,1,1,0.286,1,0,1,44,20.0,0.0
1392,1,0,0.388,1,0,1,24,80.48675799086757,1.0
3350,1,0,0.404,1,0,1,24,66.83648463255318,0.0
2362,1,1,0.296,1,0,1,29,20.0,0.0
229,1,0,0.732,1,0,1,52,20.0,0.0
389,1,0,0.302,1,0,1,36,20.0,0.0
757,1,0,0.308,1,0,1,37,20.0,0.0
420,1,1,0.208,1,0,1,41,20.0,0.0
382,1,0,0.84,1,0,1,49,79.45753424657535,1.0
1751,1,1,0.358,1,0,0,39,20.0,0.0
2131,1,0,0.644,1,0,1,29,77.58812785388128,1.0
3001,1,0,0.488,1,0,1,48,20.0,0.0
3506,1,0,0.51,1,0,1,31,77.27555875991348,1.0
2533,1,0,0.284,1,0,1,38,20.0,0.0
2345,1,0,0.512,1,0,0,28,20.0,0.0
4045,0,1,0.618,1,0,1,55,82.2931506849315,1.0
406,1,0,0.44,1,0,0,36,80.29771689497717,1.0
3478,1,0,0.324,1,0,1,23,20.0,0.0
30,1,0,0.448,1,0,0,22,74.17107346464564,1.0
1337,1,0,0.6,1,0,1,26,,
189,1,0,0.414,1,0,1,32,20.0,0.0
3873,1,0,0.348,1,0,1,30,20.0,0.0
395,1,0,0.598,1,0,1,25,80.21369863013699,1.0
2028,1,0,0.358,1,0,1,40,20.0,0.0
788,1,0,0.276,1,0,1,50,20.0,0.0
2535,1,0,0.364,1,0,1,37,20.0,0.0
2774,1,0,0.612,1,0,1,29,20.0,0.0
3330,0,1,0.618,1,0,1,23,79.31050228310502,1.0
3115,0,0,0.4,1,0,1,70,,
207,1,0,0.294,1,0,1,50,20.0,0.0
248,1,0,0.372,1,0,1,30,55.64950018511663,0.0
1401,1,0,0.386,1,0,0,61,20.0,0.0
1633,1,0,0.322,1,0,1,29,78.91141552511415,1.0
924,1,0,0.324,1,0,1,32,20.0,0.0
1544,1,0,0.264,1,0,1,42,77.29434492448192,1.0
719,1,0,0.276,1,0,1,26,77.98721461187215,1.0
3005,1,0,0.74,1,0,1,33,,
2401,1,1,0.3,1,0,1,27,20.0,0.0
419,1,0,0.394,1,0,1,23,20.0,0.0
1613,1,0,0.282,1,0,0,40,20.0,0.0
3919,1,0,0.414,1,0,0,24,20.0,0.0
2083,1,0,0.54,1,0,1,37,85.02374429223744,1.0
3745,1,0,0.504,1,0,1,26,81.38995433789954,1.0
412,0,1,0.276,1,0,1,36,20.0,0.0
903,1,0,0.804,1,0,1,25,79.56255707762557,1.0
2214,1,0,0.29,1,0,1,24,20.0,0.0
3282,1,0,0.408,1,0,1,25,20.0,0.0
1244,0,0,0.3,1,0,1,40,20.0,0.0
1307,0,1,0.334,1,0,1,33,20.0,0.0
1456,1,0,0.754,1,0,1,27,65.49642714091165,0.0
2366,1,0,0.342,1,0,1,36,20.0,0.0
2460,1,0,0.308,1,0,1,34,20.0,0.0
2958,0,0,0.286,1,0,1,23,83.84748858447489,1.0
2822,0,0,0.518,1,0,1,70,81.8730593607306,1.0
1315,0,1,0.82,1,0,1,80,82.73424657534247,1.0
813,0,0,0.276,1,0,0,38,20.0,0.0
838,1,0,0.282,1,0,1,23,20.0,0.0
278,1,0,0.322,1,0,1,27,20.0,0.0
3402,1,0,0.31,1,0,1,39,20.0,0.0
1035,1,0,0.286,1,0,1,27,20.0,0.0
1094,1,0,0.23,1,0,1,26,20.0,0.0
2786,1,0,0.626,1,0,1,45,79.01643835616439,1.0
4023,1,0,0.326,1,0,1,20,20.0,0.0
1968,1,1,0.634,1,0,1,21,80.82283105022832,1.0
1024,1,0,0.562,1,0,1,31,85.29680365296804,1.0
47,1,0,0.298,1,0,1,27,,
2609,0,1,0.242,1,0,1,47,20.0,0.0
3713,1,0,0.314,1,0,1,31,20.0,0.0
1164,0,0,0.284,1,0,1,60,20.0,0.0
259,1,0,0.454,1,0,0,25,20.0,0.0
1412,0,1,0.612,1,0,1,34,85.61187214611873,1.0
475,1,0,0.236,1,0,0,34,20.0,0.0
1977,1,0,0.326,1,0,1,43,20.0,0.0
384,1,0,0.396,1,0,0,37,20.0,0.0
362,1,0,0.286,1,0,1,22,20.0,0.0
2955,1,0,0.334,1,0,0,26,20.0,0.0
1554,1,0,0.0,0,0,0,35,20.0,0.0
